label,clean_text
1,#waltzwithbashir incredible tho think #animated film #documentary #lebanon war
2,but think need experience bit madness amp despair this stuff makes human
1,watching football matches without commentary something rejoice found transmission city match like today joyful
3,feel like drowning #depression #falure #worthless
3,probably person likely completely understand gobsmacked learn true #sadly
1,agreed awe meet beautiful powerful animals
0,#goksfillyourhouseforfree retitled fill house old trash repainted #junk #trash
0,today afghanistan tell terrorism planned whaaaooo#unga
0,candice pout gonna take someone eye mate #gbbo
0,bloody parking ticket #fuming
0,the radio told lady gaga going country like beatles decided opera singing final albums #awful
1,nice see balotelli back best good player just lost way bit
3,talking last week outside appearance dread locks affect ability work
2,the focal points war lie #terrorism #un needs address #violentextremism
3,and momma worse tony sopranos momma #wow #sad #history #major
2,least willing discuss better that keep insults light occasional levity creative ing
3,get better look shy make eye contact
3,dreadful first half mention rashford would got end couple balls #pace
3,ill say black man afraid leave house moving violation #terrancecrutcher #truth
1,thank unfailingly bringing much joy life incredibly talented maker mirth
2,need stop second guess first thought #relentless
1,only geo capable cheering
0,right san jose offended right dave walk something next time
0,this joke #fuming
3,act #anxiety amp #depression group beginning mon october weeks contact register #mindfulness #halifax
2,the #secret every industry #start somehow people forget never gave #permission
3,entire team coaches played coached scared jumpstreet
3,season greys anatomy premieres today season #sadness
0,rooney dear dear fucking dreadful
0,they garbage obviously like suck still grim watch
3,roommate turns sink foot avoid germs guy says your roommate feet girl sorry plz help #nightmare
0,#obama #doj destroyed usa these #charlotteprotest acts #terrorism dating back #ferguson terrorism treated
0,feeling
0,heading home cut grass heat all wanna eat somewhere air conditioned #adultingistheworst
0,you want bad service use #frontier #terrible service #at amp anybody better going complain better business
1,top seed johnson chases double delight tour championship
1,give rise eternal home aico things immolation succeed mother country exhilaration akt
0,you boys dint know game game life death better chose know side wrath come upon
1,love looking old statuses facebook the one four years ago day #glee many opinions
2,ask every day nam ruled fear hatred ruled love sacred
3,dread math
0,providing customers equipment deliver speeds internet services charging #scam
0,you serious this man practices religion only church campaignin
3,fear future mankind
0,wow need start sif prob gonna die
0,name john locke tell #lost
1,season penny dreadful netflix well afternoon filled
3,alcohol sadly flares specific circumstances need careful
3,way get hold #depressing
3,this nigga even look real family
1,omg outside making beats garageband little birds decided chirp along
0,far safe staid found horribly ott times everyone seemed trying little hard not
0,prepared not far know dull reply there still survivors members like said
0,wait hear say brilliant hawking rich poorest taste #bully
2,szn szn szn just warn don let szn discourage
2,you find way top
3,lost friend
1,lol reminders birthday approaching too bad considers acknowledging existence affront
3,always insensitive whenever grieve idgi
2,inner conflict happens odds honor values priorities #innerconflict #conflict #values
0,inquiries alleged abuses troops afghanistan iraq data suggesting buoyant post brexit economy makes front pages
3,feels like lost best friend #lost #fml #missingyou
0,bloods boiling
1,lol awarded bomb trophy #autodealerlive #serious
0,can believe putting prices they already know struggling pay bill amp change package #raging
2,looked wood goal dont think first chance bad miss horrible height hit hard level well hit
0,pumped interview
0,funny hurry plenty time stop threaten people
1,thought peeped snap that homie lol
0,injecting little levity the person tweeted coke rape tweet obviously idiot
0,never said just fair yous think completely okay bully someone
3,when friends want drinking know gonna say social #anxiety runs life
0,classic shitlib bullshit create horrible problem discuss solve what pimp
0,swear guy friends scaredy cats you horror movies you haunted houses wtf
0,really amazing money give #nfl #texans #brock #terrible
3,feel like appendix purpose #sad #depressed #depression #alone #lonely #broken #sadness #cry #hurt #crying #life
3,when saw shirt phrase mind dangerous place would like buy italy sell #sadness
0,lil reminder private account delight shittalking occasionally nsfw stuff
1,literally cracks see posts years ago later #hilarious
0,added years syrian conflict arming rebel army you would think iraq sunk kerry
1,follow instagram #love #tagsforlikes #tflers #tweegram #photooftheday likes #amazing #smile #follow follow #like like #look
0,really #jumanji the rock jack black kevin hart kidding wtf #thisisaterribleidea #horrible
2,the cure anxiety intimate relationship christ john #anxiety
0,yes once done people really done lying worse thing someone nightmare
3,penny dreadful temporada
0,this fuck boiling inside gonna good let
0,worst attended worth one worst cons last years
2,categ gen amp obc cost nill reservation support sir minimize fees #bright fut
0,and cheerfully defending group unchecked armed thugs shown history racism violence lies
0,put much artefact points fury cant raid literally wasted month life thanks blizzard
2,hesitate #live #dream unknown #fear actually exist #aqeelsyed n#lifeisbeautiful #livewithpurpose
3,finally tell therapist sexuality last frontier sure #fear #singlegirlproblems
0,listen provoke cos make cry
0,when guy comes train smells like mixture damp dog old sweat sewage works #gross #horrid #getoffthetrain #smelly
2,biblemotivate are worrying worried peter nthrow worry cares #faith #leadership #mindfu
0,#anthonyweiner #distraction #what really going #selection #election #syria #race #riots #gascrisis #nodapl #rape
1,exactly rabid tub thumper compared mcternan
0,staff asked info told look online you get pay #ryanair #compensation
3,this night room polluted syringes notebooks shadows moving kind night away melancholy away
1,can wait
0,fuck shy trying thighs
3,sadly
0,democracy work n#mob #mentality #mass #hysteria #fear #mongering #oligarchy
1,well exhilarating know could goosebumps hrs straight
0,offended
0,your twitter picture makes fume
2,one main things filling void empty bitter heart making everything wanted growing
3,dream dropped iphone broke #cry #iphone
3,turn grumpy frown upside nyou something next impossible today
1,absolutely love anxiety attack halfway family meal
1,kik trade fun conversation kik youraffair #kik #kikme #messageme #textme #pics #trade #tradepics #dm #snap #bored
0,annoyed bullying download app eats phone memory will seek alternative #tripadvisor
3,that house #granddesigns forest wibbly wobbly pine plantation
3,sometimes the worst place you can your own head #quotes #worstenemy #thinktoomuch
0,world facing #terrorism where #terrorist school exist who terrorist teacher amp father which terrorist motherland
